track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,predicted_genre,actual_genre,confidence_interval
5tGeFA0C9YOISUdr0uo4St,Jack Harlow;Big Sean,New Pop Icons,Way Out,0,168906,True,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,4,Hip-Hop & R&B,Hip-Hop & R&B,Hip-Hop & R&B,0.72
7HXv3CYaZfL5PVtMAcJsmw,Clean Bandit;iann dior,Hot Mix Pop,Higher,2,203953,False,0.716,0.736,1,-5.18,0,0.0363,0.336,1.4e-05,0.137,0.542,104.018,4,Pop & Dance,Pop & Dance,Pop & Dance,0.35
1KvmxWixHaZyj8CbDYijkO,Little Symphony,La Noche,La Noche,20,144000,False,0.183,0.0709,2,-24.754,1,0.0498,0.929,0.964,0.134,0.0614,84.695,4,Rock & Metal,Ambient & Chill,Rock & Metal,0.4
2AXTRWWGTwgp0Ud8cPzT5S,Gyllene Tider,Konstpaus,"Juni, Juli, Augusti",42,232426,False,0.288,0.898,2,-5.204,1,0.0663,0.00176,0.000117,0.313,0.53,124.698,4,Other / Misc,Rock & Metal,Other / Misc,0.64
3w2XFt5i2uIgcomQCjkMNG,Höhner,Best Of Karneval,"Wenn nicht jetzt, wann dann?",0,192040,False,0.681,0.923,9,-4.365,0,0.0381,0.0729,0.0,0.0701,0.786,105.002,4,Pop & Dance,Pop & Dance,Pop & Dance,0.93
58W3rqhKQQxP3U2RtBVBJr,1986zig,Arbeitsmusik Herbst/Winter 2022/2023,Kopf aus,0,136120,True,0.643,0.667,11,-5.028,1,0.268,0.468,0.0,0.165,0.518,175.813,4,World & Ethnic,Other / Misc,World & Ethnic,0.21
0FOPDqF7FBZwHITfKHMvLK,Grandtheft;Delaney Jane,Easy Go,Easy Go,41,190912,True,0.681,0.922,5,-3.592,1,0.0779,0.107,0.00167,0.0938,0.566,156.071,4,Pop & Dance,Pop & Dance,Pop & Dance,0.28
7gIuPHx3ymSsTL7Jojkcl8,Accept,Symphonic Terror (Live at Wacken 2017),Night on Bald Mountain - Live in Wacken 2017,22,428266,False,0.515,0.905,9,-6.657,1,0.0483,0.00273,0.927,0.947,0.254,106.994,4,Rock & Metal,Pop & Dance,Rock & Metal,0.35
0mkV7TnuioRjagkacgCN60,Cupid;Luke;Big Mucci,Dance Party King,Cardio (feat. Uncle Luke & Big Mucci),10,204705,False,0.952,0.778,8,-7.242,1,0.195,0.0151,1.4e-05,0.106,0.856,136.033,4,Comedy & Children,Comedy & Children,Comedy & Children,0.57
4Cpbfpg2virEOlh3YxJuws,Maía;Gilberto Santa Rosa,SENSUS,Lo Que Yo Quiero,31,244053,False,0.695,0.83,0,-5.222,1,0.0369,0.37,9.71e-06,0.194,0.808,93.375,4,Folk & Country,Folk & Country,Folk & Country,0.73
3GnUL81K4TV9zEym72YykI,Robert Hood,The Blueprint EP,Chroma Light,23,337462,False,0.731,0.675,4,-10.425,0,0.0637,0.0085,0.883,0.071,0.21,130.004,4,Pop & Dance,Pop & Dance,Pop & Dance,0.86
2beYXVeJaTvbdNQveBR3FT,Zeca Pagodinho,Mais Feliz,Não Vou Magoar Meu Amor,40,178510,False,0.701,0.627,7,-11.642,1,0.0969,0.346,0.0,0.21,0.816,116.119,4,Folk & Country,Folk & Country,Folk & Country,0.46
5gtnCZPzSTAXiHonpjvcwC,Los Baby's,15 Grandes Inolvidables,Y Si Lloro Que,30,175093,False,0.563,0.352,11,-14.686,1,0.0288,0.195,0.0,0.4,0.613,93.851,4,Rock & Metal,Rock & Metal,Rock & Metal,0.44
66MxvS8yoayHZj2Lw0codN,Paweł Szymański;Pola Pilat;Piotr Polk,Król Lew (Ścieżka Dźwiękowa z Filmu),Strasznie już być tym królem chcę,30,202986,False,0.471,0.778,1,-6.309,1,0.34,0.186,0.0,0.364,0.683,197.599,4,Comedy & Children,Folk & Country,Comedy & Children,0.28
1YOlg3OUDdX9MmiTwfuEBI,George Jones;Melba Montgomery,Bluegrass Hootenanny,Blue Moon Of Kentucky,13,147360,False,0.596,0.608,9,-6.024,1,0.0339,0.398,0.000303,0.059,0.702,113.528,4,Folk & Country,Folk & Country,Folk & Country,0.39
4y1LorjiWYkHr2V39q7c1D,Gorgasm,Destined to Violate,Preserved for Pleasure,14,198946,True,0.238,0.995,5,-3.899,0,0.184,0.00157,0.886,0.403,0.04,134.714,4,Rock & Metal,Rock & Metal,Rock & Metal,0.82
2UznT9UMFxx41vmzWm5Bmi,Tiamat,Wildhoney (Re-Issue + Bonus) [Remastered],The Ar - remastered,18,304546,False,0.445,0.882,0,-6.852,1,0.0458,0.0253,0.694,0.757,0.101,127.577,4,Rock & Metal,Pop & Dance,Rock & Metal,0.44
2scEOSUnDnquAY1qWCpTL6,Nathan Dawe;Ella Henderson,New Arrivals,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,Pop & Dance,Pop & Dance,Pop & Dance,1.0
0Jm4j3Y3TkItnDzsg45I66,Vybz Kartel,Pon Di Gaza 2.0,Struggle,19,154413,False,0.427,0.736,5,-7.452,1,0.18,0.061,0.0,0.117,0.683,177.977,4,World & Ethnic,Pop & Dance,World & Ethnic,0.25
66TnIRXFDETjxQnE0l4KKD,The Minds Of 99,Liber,En Fremmed,39,220125,False,0.484,0.82,0,-5.972,1,0.0471,0.00184,0.0633,0.529,0.439,164.966,4,Rock & Metal,Pop & Dance,Rock & Metal,0.37
4dOwGU2xdR8Yh5w4yJJLOU,Cucuza Castiello,Menesunda: Tangolencia Rockera,Irresponsables,26,143533,False,0.539,0.372,2,-12.911,0,0.184,0.807,2.36e-06,0.0861,0.616,112.859,4,Rock & Metal,Folk & Country,Rock & Metal,0.37
62ODcIMTYy3Ccn7W02gf4w,Zimbra,Azul,Azul,41,211800,False,0.649,0.523,9,-7.413,1,0.0267,0.157,0.135,0.302,0.697,100.038,4,Folk & Country,Pop & Dance,Folk & Country,0.23
1p3jiW9nv1EAbXe64ZAxwS,Railbenders,Like A Wheel,Big Diesel,14,207373,False,0.695,0.85,7,-8.215,1,0.0319,0.000389,0.000808,0.0938,0.824,94.027,4,Folk & Country,Pop & Dance,Folk & Country,0.39
4GPTqTFAkOXNGd5Cy6sTvx,Cold,Year Of The Spider,Stupid Girl,49,189866,False,0.431,0.854,0,-4.438,1,0.0627,0.000117,0.0001,0.0955,0.179,138.731,3,Rock & Metal,Rock & Metal,Rock & Metal,0.65
2GIN5jc5IDdoVujHhC5NDo,Radical Redemption;N-Vitral,The Road To Redemption,Hover Through Hell,19,136000,True,0.487,0.979,1,-1.839,1,0.289,0.0449,2.62e-06,0.324,0.316,179.942,4,Pop & Dance,Pop & Dance,Pop & Dance,0.45
2motCvOoEJvJqtKwmHxpfd,Pablo,É Só Dizer Que Sim,Embolou,46,247040,False,0.716,0.726,9,-5.663,1,0.0384,0.356,0.0,0.182,0.536,131.894,4,Folk & Country,Folk & Country,Folk & Country,0.42
5nKmSqboipEPkc3X1rl3f7,Ben Zucker,Karneval Klassiker,Was für eine geile Zeit - Single Mix,0,201768,False,0.571,0.941,1,-4.174,0,0.0434,0.00505,0.0,0.218,0.696,128.047,4,World & Ethnic,World & Ethnic,World & Ethnic,0.89
7AslBsiVLQAGrmFmi79ZeK,Lionel Richie,Lionel Richie,Truly,60,200506,False,0.366,0.238,1,-13.853,1,0.038,0.646,1e-05,0.0876,0.131,68.377,4,Pop & Dance,Folk & Country,Pop & Dance,0.28
2oP9KGCvD2DPwWB1hH6RJh,Pablo,Um Novo Passo,Desapeguei,45,207253,False,0.689,0.533,0,-7.293,1,0.0326,0.354,0.0,0.581,0.567,131.935,4,Folk & Country,Folk & Country,Folk & Country,0.71
4vI35LUtIpj5bRrExUjaD6,Bobby Goldsboro,Fiesta temática 60s,By The Time I Get To Phoenix,0,166160,False,0.368,0.369,4,-10.908,0,0.027,0.47,0.000418,0.11,0.285,87.537,4,Rock & Metal,Folk & Country,Rock & Metal,0.28
7qY7qxZEyLcxxwX5D3lQdj,Ratones Paranoicos,Vivo Paranoico,Lo que doy - Vivo,39,267213,False,0.499,0.897,9,-5.659,0,0.0394,0.174,0.00596,0.904,0.545,126.838,4,Rock & Metal,Folk & Country,Rock & Metal,0.36
5GXVv9R0Dr6SISbmrcQSwR,my little airport,I ALSO DON'T KNOW (Live),悲傷的採購 - Live,34,178292,False,0.359,0.551,2,-9.152,1,0.0568,0.137,4.63e-06,0.705,0.278,119.674,4,World & Ethnic,World & Ethnic,World & Ethnic,0.22
1uqPb2UzibC1ERSPYcLn6G,Vybz Kartel;ZJ Chrome,Me Tell You,Me Tell You,19,147692,True,0.819,0.829,6,-4.4,0,0.264,0.464,0.0,0.387,0.541,103.935,4,World & Ethnic,World & Ethnic,World & Ethnic,0.56
71I1BJb9IWf52sD8hfZa5c,Lefty Frizzell,Columbia Country Classics Volume 3: Americana,Long Black Veil,14,181866,False,0.517,0.232,4,-17.093,1,0.0326,0.88,0.00999,0.104,0.39,63.252,4,Folk & Country,Folk & Country,Folk & Country,0.69
6qzjlkEeWZW0CxAeZYkjqn,Mahdyar,Seized,Iran Iraq,2,241770,False,0.139,0.81,1,-5.082,1,0.0835,0.174,0.013,0.0666,0.312,86.677,4,World & Ethnic,World & Ethnic,World & Ethnic,0.3
66ERrn57fmkbOq9zhELGPv,Zach Bryan,rainy day indie,November Air,2,243709,False,0.429,0.197,3,-9.798,1,0.032,0.774,3.02e-06,0.146,0.197,128.49,4,Folk & Country,Folk & Country,Folk & Country,0.31
6ohzW6SWk4erB5DWFGUPaK,Layton Giordani,Digital Age,UFOs & LFOs,52,296812,False,0.725,0.808,1,-6.859,1,0.0756,0.0121,0.682,0.134,0.0694,131.019,4,Pop & Dance,Pop & Dance,Pop & Dance,0.85
6NPVVeHetUBa6NhYSaMo1w,Linkin Park,Hybrid Theory (20th Anniversary Edition),With You,50,203266,False,0.423,0.978,6,-4.004,0,0.303,0.0037,0.0,0.111,0.361,196.93,4,Rock & Metal,Rock & Metal,Rock & Metal,0.82
78ipAAYJBIkIPpnVtPHqWi,Foster;Zaini;Kailee Morgue,i tried everything (feat. Kailee Morgue & Zaini),i tried everything (feat. Kailee Morgue & Zaini),55,158260,True,0.731,0.593,10,-7.953,0,0.279,0.557,0.0,0.168,0.713,137.793,4,Ambient & Chill,Other / Misc,Ambient & Chill,0.41
5fzii5v8A2PmlvML2ziF9n,Ella Fitzgerald,My Funny Valentine: The Rodgers And Hart Songbook,Isn't It Romantic?,37,180506,False,0.19,0.187,5,-14.734,0,0.0404,0.924,5.08e-06,0.0887,0.25,73.461,4,Jazz & Blues,Classical & Opera,Jazz & Blues,0.37
5WbFMsjJondIa0jQBwoBlt,Сергей Захаров,Вечерний звон,Я встретил Вас,0,256640,False,0.298,0.345,7,-13.592,0,0.0482,0.974,0.71,0.351,0.211,81.03,5,Folk & Country,Folk & Country,Folk & Country,0.38
26j7wEHsCfDQvd8PCDRKO2,Gaetano Donizetti;Andrea Bocelli;Moscow Radio Symphony Orchestra;Vladimir Fedoseyev,Viaggio Italiano,"L'elisir d'amore / Act 2: ""Una furtiva lagrima""",21,253360,False,0.158,0.128,10,-16.839,0,0.0458,0.97,1.07e-05,0.114,0.125,83.33,3,Classical & Opera,Classical & Opera,Classical & Opera,0.68
4cVP9woK6lIsoK71wHl6FO,New Times,Summer Jam,Summer Jam,61,137704,False,0.736,0.487,3,-11.856,0,0.0334,0.533,0.0,0.299,0.581,122.05,4,Pop & Dance,Other / Misc,Pop & Dance,0.22
29gFw3PNupQzPv0XiYrAXm,Intence,Leave If Uh Waah Leave,Leave If Uh Waah Leave,20,170173,True,0.731,0.842,5,-5.418,0,0.178,0.207,0.0,0.405,0.854,130.283,5,World & Ethnic,World & Ethnic,World & Ethnic,0.37
38y3wdFmu1gqzqGkJoxvHJ,ONE OK ROCK,This Is Why - This Is Rock,Let Me Let You Go,0,180211,False,0.533,0.831,5,-3.696,1,0.0609,0.00804,0.0,0.0975,0.741,96.091,4,Rock & Metal,Rock & Metal,Rock & Metal,0.26
3p4Y5z6NLLcmiUjsxQLeF5,MC Neguinho do Kaxeta,NK 20 Anos de Sucesso (Ao Vivo),Dai-me Proteção (Ao Vivo),43,234933,False,0.747,0.546,8,-8.781,1,0.48,0.64,0.0,0.654,0.582,170.005,4,Hip-Hop & R&B,Folk & Country,Hip-Hop & R&B,0.25
5Rxvx2VTmWmG16kwSh88Ah,Dimitri Vegas & Like Mike;Like Mike vs Diplo,Hey Baby feat Debs Daughter,Hey Baby feat Debs Daughter,24,190812,False,0.658,0.88,6,-4.582,0,0.0844,0.0154,0.0,0.235,0.831,90.018,4,Pop & Dance,Pop & Dance,Pop & Dance,0.44
2a47PFpfagr3qdvQVVFWwt,Diljit Dosanjh,Babe Bhangra Paunde Ne,Hass K Kude,45,144578,False,0.65,0.949,1,-3.061,0,0.167,0.324,0.0,0.04,0.913,83.028,4,Folk & Country,Folk & Country,Folk & Country,0.55
2tNoqTnNZrOU8jRvyqyu0Y,Zuukou mayzie;Tom Hardy,Le film : Le commencement,Aniki mon frère (part. 1),32,41181,False,0.565,0.524,3,-12.296,0,0.171,0.912,2.28e-05,0.297,0.408,90.862,4,Other / Misc,Comedy & Children,Other / Misc,0.37
2bXI4Rbw1D7aVeHWLjn1Lb,The Notorious B.I.G.,Ready to Die (The Remaster),Machine Gun Funk - 2006 Remaster,62,255893,True,0.841,0.738,4,-5.325,0,0.3,0.102,0.0235,0.0901,0.305,93.725,4,Rock & Metal,Rock & Metal,Rock & Metal,0.31
17CHY0FoOgypamXGpk0Kqj,Ajay Singha;Nirmalya Humtoo Dey,"Bollywood Love Instrumentals, Vol. 2",Tu Tu Hai Wohi - Unwind Instrumental,43,234986,False,0.69,0.335,11,-15.583,0,0.0336,0.782,0.902,0.0926,0.39,123.973,4,World & Ethnic,Ambient & Chill,World & Ethnic,0.33
293xyTq2gy7G5PFaMeBbmd,Ariel Ardit;Orquesta Tipica,A los Cantores (En Vivo),La Luz de un Fósforo - En Vivo,25,174693,False,0.505,0.436,7,-5.975,1,0.0453,0.866,0.0,0.966,0.46,113.526,3,Folk & Country,Folk & Country,Folk & Country,0.59
5bNkTWNPZT0YrBjUiI6BHj,Gabriel Guedes de Almeida;Gabriela Rocha,Ele Vem (Ao Vivo),Ele Vem - Ao Vivo,47,518880,False,0.26,0.594,9,-6.845,1,0.0345,0.147,0.0,0.261,0.2,150.846,3,Folk & Country,World & Ethnic,Folk & Country,0.35
3j2syVJvnXkHI6oRewQkia,Matrix & Futurebound;Max Marshall;Killer Hertz,Fire (Killer Hertz Remix),Fire - Killer Hertz Remix,20,269333,False,0.486,0.951,5,-3.526,0,0.0563,0.000241,0.262,0.105,0.0473,174.109,4,Pop & Dance,Pop & Dance,Pop & Dance,0.75
4GEw8k3OPOxWWnH31V7YGS,WC no Beat;Felp 22;MC Marks;Vulgo FK;Caio Passos,Nesse Instante (feat. Vulgo FK & Caio Passos),Nesse Instante (feat. Vulgo FK & Caio Passos),44,182509,False,0.685,0.579,5,-6.369,0,0.104,0.223,0.0,0.0814,0.583,131.573,4,Folk & Country,Folk & Country,Folk & Country,0.31
2s7KTNJh06AEuc86Nvttz7,Boney M.,The Magic Of Boney M. (Special Remix Edition),Ríos de Babylonia,39,247960,False,0.659,0.788,0,-7.871,1,0.0265,0.0536,0.0124,0.317,0.963,116.241,4,Pop & Dance,Pop & Dance,Pop & Dance,0.29
4XbYl59Lvx2Ce9pipGYbN7,陳美玲,All For Love,"Can You Read My Mind (Love Theme From ""Superman"")",19,234226,False,0.373,0.277,5,-12.782,1,0.0282,0.655,8.29e-06,0.0599,0.228,75.738,4,World & Ethnic,World & Ethnic,World & Ethnic,0.27
1Cy8vJyd2f4QmAo7QxOBt1,Ludovico Einaudi,Divenire (Deluxe Edition),Andare,49,417733,False,0.398,0.19,4,-18.011,0,0.0302,0.987,0.911,0.0834,0.174,169.153,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.6
5orygsZ5Ga0jEOvftsXqw2,The Who,"Meaty, Beaty, Big And Bouncy",The Seeker - Edit,63,190373,False,0.318,0.657,2,-11.829,1,0.0358,0.101,3.01e-06,0.144,0.753,177.477,4,Other / Misc,Rock & Metal,Other / Misc,0.43
0LatE4S9UtCDwIdGQsFFKL,Stray Kids,NOEASY,"Red Lights (Bang Chan, Hyunjin)",74,189906,False,0.707,0.74,11,-4.311,0,0.0509,0.179,0.0,0.612,0.336,127.974,4,Pop & Dance,Pop & Dance,Pop & Dance,0.53
5omhxsgYVuHdXZY8zNIMeh,Tiger Army,II: Power Of Moonlite,Power Of Moonlite,33,178440,False,0.45,0.983,11,-1.956,0,0.13,0.00432,0.0,0.332,0.453,129.285,4,Rock & Metal,Rock & Metal,Rock & Metal,0.47
3p9ebspnr6evao7kZ99BpH,Adriana Varela;Fito Páez;Paula Pomeraniek,Avellaneda,La Despedida (feat. Fito Páez & Paula Pomeraniek),23,279706,False,0.307,0.308,7,-9.312,1,0.0407,0.774,0.0,0.117,0.325,51.793,4,Folk & Country,Comedy & Children,Folk & Country,0.32
6nqfKM9JvQIiuAuzWZFvGW,もさを。,ぎゅっと。,ぎゅっと。,61,269746,False,0.773,0.363,4,-7.304,1,0.0383,0.814,0.0,0.103,0.774,119.994,4,Pop & Dance,Folk & Country,Pop & Dance,0.3
2HyCOp4dxVCrNGZg1likR7,Pink Boss;Love Star Music,Blind By Your Love,Blind By Your Love,20,163369,True,0.582,0.629,4,-7.464,0,0.194,0.294,0.0,0.357,0.547,97.094,4,World & Ethnic,World & Ethnic,World & Ethnic,0.41
4jxxZPY2LsyauOppSmMYZM,Balek,Ballermann Hits Party 2023,Monika die Domina,0,163714,False,0.713,0.86,9,-5.819,1,0.0896,0.0176,0.0,0.345,0.908,140.035,4,Pop & Dance,Pop & Dance,Pop & Dance,0.62
0UAQ0dfCSar4KxcJxm61pr,Misty In Roots,Roots Controller,How Long Jah,27,284320,False,0.871,0.583,9,-6.748,0,0.0385,0.0242,0.0393,0.172,0.625,131.237,4,Hip-Hop & R&B,Pop & Dance,Hip-Hop & R&B,0.32
5W5PhqcQDV539PJP9jdmrT,ENHYPEN,DIMENSION : ANSWER,Tamed-Dashed,58,196170,False,0.568,0.809,11,-3.869,0,0.0517,0.000253,3.33e-05,0.151,0.709,155.029,4,Pop & Dance,Pop & Dance,Pop & Dance,0.71
7eD2Y45iwe5hHrmmmDNUsB,Chris Janson,Country Holiday,It Is Christmas,0,167613,False,0.289,0.424,2,-8.559,1,0.0329,0.826,3.02e-06,0.104,0.188,72.437,4,Folk & Country,Folk & Country,Folk & Country,0.9
2vZ2CUXoqBUUknYiM6o9aE,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Woh Hata Rahe Hain Parda,36,291448,False,0.497,0.836,4,-5.74,1,0.289,0.057,0.00166,0.211,0.498,91.994,4,Folk & Country,Rock & Metal,Folk & Country,0.19
6ISL67TgYWXV5eJgAvjpqM,Negin Zomorrodi,InMigration,Farasoo,0,136706,False,0.34,0.139,4,-21.879,1,0.0425,0.641,0.806,0.1,0.0295,66.498,3,World & Ethnic,World & Ethnic,World & Ethnic,0.34
7ljajsdFTaRVN7EUCE6ODY,Elvis Costello & The Attractions,Imperial Bedroom,You Little Fool,21,189546,False,0.581,0.621,7,-7.952,1,0.0259,0.126,0.0,0.0584,0.421,112.263,4,Pop & Dance,Pop & Dance,Pop & Dance,0.3
3pRYJJpoooF552RU4FYG8m,Odraza,Esperalem Tkane,Wielki Mizogin,17,194821,True,0.239,0.982,6,-5.466,0,0.186,0.000128,0.0102,0.729,0.12,159.926,4,Rock & Metal,Rock & Metal,Rock & Metal,0.92
22AJbiMY5zaoeDwGK36X9S,Big Mucci,Big Mucci the Bikers Shuffle & Line-Dance / Slide Collection,Bikers Shuffle (Short Version),20,207883,False,0.947,0.469,8,-11.665,0,0.518,0.00959,0.0,0.135,0.699,123.512,4,Comedy & Children,Comedy & Children,Comedy & Children,0.34
1R9QwNmWhWs9HLURsJvMuU,MC Maneirinho;PL Quest;Boricceli;Mainstreet,Ta em Cima da Hora,Ta em Cima da Hora,42,196565,True,0.704,0.46,9,-6.103,0,0.0474,0.458,0.0,0.0991,0.515,115.057,4,Hip-Hop & R&B,Other / Misc,Hip-Hop & R&B,0.22
1vMrhsVcrByysJf0ru2SqL,Yppah,They Know What Ghost Know,Gumball Machine Weekend,50,239533,False,0.577,0.833,8,-7.157,1,0.0274,4.77e-05,0.263,0.154,0.65,117.968,4,Ambient & Chill,Rock & Metal,Ambient & Chill,0.54
30djNwmTDgmnDGhOF4vURA,Theo Parrish,"Sound Sculptures, Vol. 1",Synthetic Flemm,7,316093,False,0.811,0.57,10,-17.601,0,0.0903,0.00012,0.955,0.0637,0.881,120.995,3,Pop & Dance,Pop & Dance,Pop & Dance,0.94
5lZs7xK2FVa8p1M59O9NHF,Together Pangea,Bulls and Roosters,Better Find Out,25,103100,False,0.417,0.981,9,-3.58,1,0.134,2.81e-05,1.23e-06,0.155,0.227,99.253,4,Rock & Metal,Rock & Metal,Rock & Metal,0.86
0PvHzafa2I1vuVo2uwC7xq,Lazy Leopard,One Day Soon,One Day Soon,27,107848,False,0.718,0.492,11,-9.879,1,0.0661,0.155,0.893,0.155,0.418,78.994,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.86
39LLxExYz6ewLAcYrzQQyP,Dua Lipa,Future Nostalgia,Levitating,84,203807,False,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,4,Pop & Dance,Pop & Dance,Pop & Dance,0.63
77l75UICfUZK5k0G7WRGqg,Tiago PZK;Myke Towers,Traductor,Traductor,80,222857,False,0.845,0.776,11,-3.098,0,0.0488,0.111,0.0321,0.0684,0.528,105.018,4,Folk & Country,Folk & Country,Folk & Country,0.61
7MUW9VPYDM00UdwF1csfCq,Promoting Sounds;DIRTYXAN,HIT THE FLOOR,HIT THE FLOOR,56,117394,True,0.787,0.502,9,-5.119,0,0.37,0.104,0.00112,0.234,0.506,180.038,4,Other / Misc,Other / Misc,Other / Misc,0.22
0IWtEFQBwRHaMXZQtGEVcM,Black,Wonderful Life,Wonderful Life,69,287933,False,0.72,0.521,7,-12.468,1,0.0302,0.705,0.36,0.214,0.823,106.055,4,Pop & Dance,Folk & Country,Pop & Dance,0.23
7GHt4sLafWnCU27PQ9Xz1v,Saint Etienne,Foxbase Alpha,Nothing Can Stop Us,39,260782,False,0.716,0.846,8,-6.077,1,0.0326,0.0092,0.000279,0.941,0.96,115.307,4,Pop & Dance,Folk & Country,Pop & Dance,0.29
5Zl0W2OvCjkdTxFmOzm6Bz,Nat King Cole,Chill Christmas Dinner,The Christmas Song (Merry Christmas To You),0,192160,False,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,Jazz & Blues,Jazz & Blues,Jazz & Blues,1.0
0rwES3EzICSovqZsrZpImi,Maria Bethânia,"Tempo, Tempo, Tempo, Tempo (ao Vivo)",Oração Ao Tempo - Ao Vivo,41,186083,False,0.374,0.334,7,-10.399,1,0.105,0.78,0.0,0.675,0.333,75.696,4,Folk & Country,Folk & Country,Folk & Country,0.43
2IaILbVsOyRkIqEMm64Tdt,Aaryan Shah,The Dark Ages,Overdrive,50,116351,True,0.651,0.433,2,-9.935,1,0.156,0.814,0.0,0.0896,0.271,148.029,4,Hip-Hop & R&B,Ambient & Chill,Hip-Hop & R&B,0.54
78LFKyCWZXJU96MEvKIUVz,Rashid Beibutov,Lab Larr,Azarbaejan,7,209920,False,0.358,0.366,5,-7.006,0,0.0335,0.97,0.00309,0.369,0.631,72.329,4,Folk & Country,Folk & Country,Folk & Country,0.81
3vBJYnujT3yxLjLEG1jtDS,Boards of Canada,Geogaddi,Music Is Math,46,321453,False,0.542,0.799,2,-11.021,1,0.0414,0.0682,0.932,0.461,0.116,99.976,4,Ambient & Chill,Pop & Dance,Ambient & Chill,0.38
4zUHDRC4EJNcLag5uluuNE,Menahan Street Band;Saundra Williams,Black Velvet (The Instrumentals),There's a New Day Coming,17,143120,False,0.382,0.507,2,-8.179,1,0.0323,0.787,0.0124,0.235,0.494,135.787,4,Folk & Country,Folk & Country,Folk & Country,0.65
5HuNRvirtnUnYwH8BI1f2G,Marvvila;Sorriso Maroto,Marvvila na Área (Ao Vivo),Não Pensar Com o Coração - Ao Vivo,46,224817,False,0.559,0.623,1,-6.219,1,0.0347,0.777,0.0,0.945,0.613,141.97,4,Folk & Country,Folk & Country,Folk & Country,0.98
06MgLd7Wkb0PwY6nCUaE56,Stam1na,Sirkkeli,Sirkkeli,25,208752,False,0.436,0.974,4,-6.244,0,0.073,5.88e-06,0.0122,0.159,0.135,106.048,4,Rock & Metal,Rock & Metal,Rock & Metal,0.92
1aSyRk4qPnEoQ6ne3p9cev,2R,Greatest Hits,第29天,23,229013,False,0.606,0.307,9,-9.585,1,0.0294,0.733,0.0,0.0985,0.666,92.094,4,World & Ethnic,Folk & Country,World & Ethnic,0.46
7yx7dh8cyKtdDby6iRG8aJ,Natan & Shander;Feid;Ryan Castro;Totoy El Frio,Esto me suena a Farra,VIP Feat. Totoy El Frio,0,245026,False,0.753,0.704,9,-4.068,0,0.218,0.0273,1.12e-05,0.0727,0.492,182.036,4,Folk & Country,Folk & Country,Folk & Country,0.85
0uukw2CgEIApv4IWAjXrBC,My Chemical Romance,The Black Parade,Dead!,70,195520,True,0.481,0.973,7,-1.945,1,0.0542,0.0037,0.000877,0.325,0.362,99.331,4,Other / Misc,Rock & Metal,Other / Misc,0.41
7iagi306NrUMhjowfe2d98,Jhayco,El perreo es el futuro,Sensual Bebé,0,209146,True,0.776,0.629,0,-6.09,1,0.0505,0.0268,0.0,0.114,0.104,97.066,4,Folk & Country,Folk & Country,Folk & Country,0.97
58h6KRFgwbAKvWE11fxqY0,Bella Poarch,Pop Brandneu,Living Hell,0,174002,False,0.729,0.551,0,-6.935,0,0.056,0.598,0.0,0.176,0.312,124.044,4,Rock & Metal,Rock & Metal,Rock & Metal,0.98
1MrOVIoFNsJKY01ul5WMxT,The Jackson 5,Christmas Soul Classics,Frosty The Snowman,0,159413,False,0.672,0.615,0,-8.274,1,0.0293,0.471,0.0,0.0911,0.944,119.693,4,Hip-Hop & R&B,Hip-Hop & R&B,Hip-Hop & R&B,1.0
3Hopo6mHo25WpHShkfUQ4y,Vasuda Sharma,Itno Mat Kar Shyam Singaar,Itno Mat Kar Shyam Singaar,41,274581,False,0.694,0.442,0,-9.519,1,0.0337,0.73,0.0,0.392,0.639,110.104,4,Folk & Country,Folk & Country,Folk & Country,0.46
7dkZMguZGB1L67Me5p4UYq,Árbol,Hormigas,Soy Vos,35,188933,False,0.555,0.904,0,-3.621,1,0.0377,0.00716,0.0,0.0924,0.624,166.024,4,Rock & Metal,Rock & Metal,Rock & Metal,0.28
2Pg77E8hQZK1rKURiBuAIG,Nani Azevedo,Hinos Inesquecíveis (Ao Vivo),A Mensagem da Cruz - Ao Vivo,40,380893,False,0.221,0.485,3,-8.968,1,0.035,0.709,4.79e-06,0.551,0.205,79.616,3,Hip-Hop & R&B,Hip-Hop & R&B,Hip-Hop & R&B,0.3
26wLOs3ZuHJa2Ihhx6QIE6,5 Seconds of Summer,13 Reasons Why (Season 3),Teeth,79,204887,False,0.756,0.448,3,-2.993,0,0.0404,0.0508,3.87e-06,0.11,0.431,139.031,4,Pop & Dance,Pop & Dance,Pop & Dance,0.42
